0
applico
appono
apprehendo
appretiatus
appretio
appropinquo
appropio
approprio
apud
aqua
ara
aratrum
arbitratus
arbitror
arbor
arca
archisynagoga
archisynagogus
architriclinus
ardeo
arefactus
arena
areo
aresco
argenteus
argentum
arguo
aridum
aridus
arma
armatus
aro
aroma
arto
arundo
ascendo
aser
asinus
aspectus
asper
asperno
aspicio
assumptus
atrium
attulo
auaritia
auarus
audacter
audeo
audio
auditus
aueo
aufero
aula
auricula
auris
auro
aurum
auster
austerus
aut
autem
avello
averto
avis
azyma
baiulo
baptisma
baptismum
baptismus
baptista
baptizo
bat
beatum
beatus
bello
bellum
bene
benedico
benefacio
beneficus
benignus
bibo
biduum
bimatus
bini
bios
biuium
blasphemia
blasphemo
boni
bonum
bonus
bos
boum
brachium
breuiatus
breuio
buccella
byssum
cado
cadus
caecitas
caeco
caedes
caedo
caelestia
caelestis
caelo
caelos
caelum
calamus
calcaneum
calceamentum
calceo
calciamentum
calco
calefacio
calefio
calix
calumnia
calumnior
calvaria
camelus
caminus
campester
candelabrum
candidus
caneo
cano
canto
canus
capillus
capio
captiva
captivus
caput
carcer
careo
caritas
caro
carus
castellum
castro
catella
catellus
catena
cathedra
catinum
caueo
causa
cautio
cedo
cellaris
cena
cenaculum
ceno
censeo
centenus
centesimus
centiens
centum
centuplum
centurio
cerno
cervical
cesso
ceteri
cetus
chaos
chorda
chorus
cibus
cilicium
cingo
cinis
cio
circueo
circuitus
circumcido
circumcisio
circumdo
circumeo
circumfero
circumfulgeo
circumpono
circumsedeo
circumspectus
circumspicio
circumsto
circus
cite
ciuitas
ciuito
civis
clam
clamo
clare
clarifico
claritas
claudo
claudus
clauus
clavis
clibanus
coaequalis
coagitatus
coangusto
coarcto
coccineus
coeno
coepio
cogitatio
cogito
cognatio
cognatus
cognitus
cognomino
cognosco
cogo
cohors
coinquino
colaphus
colligo
collis
colloquor
collum
colo
colonus
columba
comburo
comedo
comitatus
commemoratio
commendo
comminor
comminuo
committo
commodo
commorior
commotus
commoveo
commune
commutatio
comparo
compello
compes
complaceo
complector
compleo
complexo
complures
compono
comprehendo
comprimo
computo
conburo
concedo
concido
concilio
concilium
concipio
concito
concludo
conculco
concupiscentia
concupisco
concurro
concutio
condemno
condio
condiscipulus
condo
conduco
confercio
confero
confessus
confestim
confido
confirmo
confiteor
conforto
confrico
confringo
confundo
confusio
congratulor
congrego
conjugo
conjungo
conor
conquasso
conquiro
consentio
consequor
consero
conserva
conservo
conservus
considero
consilium
consolatio
consolor
conspectus
conspiro
conspuo
constanter
consterno
constituo
constitutio
consuesco
consuetudo
consummatio
consummatus
consummo
consumo
consurgo
contamino
contemno
contendo
contenebro
contentio
contero
conterreo
contexo
contineo
contingo
continuo
contra
contradico
contrarie
contristo
contubernium
contumelia
conturbatus
conturbo
convenio
conventio
converro
converso
converto
convicior
conviva
convivium
convoco
cooperio
cooperor
cophinus
copiosus
cor
cornu
corporalis
corpus
corrigia
corripio
corrumpo
corusco
cotidie
coutor
crapula
cras
crastinum
creber
credo
creo
cresco
cribro
crimen
crucifigo
crucio
crus
crux
cubiculum
cubile
cubitum
culex
cultor
cumque
cupio
cur
cura
curatus
curo
curro
custodia
custodio
custos
cyminum
daemonie
daemonium
damnatio
damnatus
damno
dato
datum
dealbo
debeo
debilis
debitor
decem
deceptio
decerto
decet
decido
decimo
decipio
declino
decollo
decumbo
decurio
decurro
dedo
deficio
definio
deforis
defraudo
defungor
deinceps
deinde
deintus
deliciae
delictum
deliramentum
demergo
demolior
demonstro
demoror
denarius
denego
dens
denuo
deorsum
depono
deprecatio
deprecor
deprehendo
deputo
derelinquo
derideo
descendo
describo
descriptio
desero
deservio
desideo
desiderium
desidero
designo
desolatio
desolo
despero
despolio
desponsatus
destruo
desum
desuper
desursum
deterius
detestor
detineo
detrimentum
deum
deuoro
deus
dexter
dextra
diabolus
dica
dico
didrachma
dies
diffamo
difficile
digitus
digno
dignus
diiudico
dilanio
dilato
dilectio
dilectus
diligenter
diligo
diluculum
diluvium
dimidium
dimitto
dipondium
directum
dirigo
diripio
discedo
discerpo
discipula
discipulus
disco
discumbo
dispenso
dispergo
dispersio
dispertio
dispono
disputo
disrumpo
dissensio
dissero
dissipo
dissolvo
disto
distribuo
diues
diuido
diuisor
diurnum
diversorius
diverto
divitiae
divulgo
doceo
docibilis
doctor
doctrina
doleo
dolo
dolus
domestici
domicilium
domina
dominor
domo
domus
donec
dono
donum
dormio
dormitio
dormito
drachma
dubito
ducatus
ducenti
duco
dum
duo
duodecim
duplum
duritia
durus
dux
ebrietas
ebrius
ecce
ecclesia
edico
edissero
edo
educo
effectus
effero
efficio
effigies
effodio
effundo
egenus
egeo
ego
egredior
eiulo
ejecto
ejectus
ejicio
electa
electus
eleemosyna
elegi
eleuo
elido
eligo
emendatus
emitto
emo
emundatio
enarro
epulor
eradico
erectus
ergo
erigo
erogo
erro
error
erubesco
eructo
erudio
eruo
esca
esse
esurio
etenim
ethnicus
etiam
etsi
euangelium
euangelizo
euge
euigilo
eunuchus
evanesco
everro
everto
exactor
exaestuo
exalto
exaresco
exaudio
excaeco
excedo
excelsum
excepto
excido
excipio
excito
exclamo
excolo
excusatio
excusatus
excuso
excutio
exemplum
exeo
exerceo
exercitus
exhibeo
exhortor
exies
exiet
exigo
eximo
exinde
existimo
exitus
exorior
expavesco
expedio
expello
expeto
exprobro
exquiro
exsilio
exspectatio
exspecto
exspiro
exspuo
exstinguo
exsugo
exsultatio
exsulto
exsurgo
exsuscito
extendo
extergeo
extergo
exterior
exterreo
extollo
extraho
extremum
extrinsecus
extro
exuo
faber
fabulor
facia
facies
facile
facio
factum
factus
facultas
faenum
fallacia
fallo
falx
fama
fames
familia
farina
fasciculus
fatigo
fatuus
fauus
fax
febricito
febris
fel
femina
fenero
fenum
fermentatus
fermento
fermentum
fero
ferus
festinatio
festino
festivitas
festuca
festum
ficulnea
ficus
fidelis
fides
fiducia
figura
filia
filiolus
filius
fimbria
fingo
finio
finis
fio
firmo
flagello
flagellum
flecto
fleo
flo
fluctus
flumen
fluo
fluuius
fodio
foenerator
foeteo
fons
foramen
fores
foris
formido
fornicatio
foro
fors
forsitan
fortis
fortitudo
foueo
fractio
fractus
fragmentum
frango
frater
fraudo
fremo
frequens
frequenter
fretum
frigida
frigus
frondeo
fructifico
fructus
frumo
fuga
fugio
fulgeo
fulgo
fulgor
fulgur
fullo
fumigo
fundamentum
fundatus
fundo
fungor
funiculus
fur
furo
furor
furtum
fustis
gaudeo
gaudium
gazophylacium
gehenna
generatio
genimen
gens
gentilis
genu
germino
gero
gigno
gladius
gloria
glorifico
gloriosus
glutio
grabatus
grande
granum
grates
grauo
gravis
graviter
grego
grex
gusto
habeo
habito
haedus
haeredito
haereo
haesito
hamus
harundo
haueo
haurio
herba
hereditas
heredito
hic
hiems
hinc
hodie
hodiernus
holocaustoma
holus
homicida
homicidium
homo
honoratus
honorifico
honorificus
honoro
hora
horreum
hortulanus
hortus
hosanna
hospes
hostia
huc
hujusmodi
humerus
humilio
humilis
humilitas
humor
hydria
hydropicus
hymnus
hypocrisis
hypocrita
hysopum
iaceo
iacio
ianua
ibi
idem
ideo
idipsum
ieiuno
ieiunus
igitur
ignis
ignoro
ilico
ille
illic
illido
illuc
illucesco
illudo
illumino
imago
immitto
immolo
immunditia
immundus
imperium
impero
impetus
impleo
impono
importabilis
impossibilis
improbitas
impropero
imprudens
impudicitia
inanis
inaquosa
incedo
incendo
incido
incipio
inclinatus
inclino
includo
inconsutilis
incrassatus
incredibilis
incredulitas
incredulus
increpo
incresco
indico
indigeo
indigne
indignor
indo
induco
induo
induro
inebrio
ineo
inexstinguibilis
inextinguibilis
infans
infer
inferi
infernus
infero
infidelis
infirmitas
infirmo
infirmus
infra
infundo
ingemisco
ingratus
ingravo
ingredior
inhabito
inhonoro
inicio
inimicus
iniquitas
iniquus
initio
initium
injuria
injustitia
injustum
injustus
innocens
innuo
inopero
inquiro
inquit
insanio
inscribo
inscriptio
insidiator
insidior
insignis
insipio
insisto
instita
insto
insulsus
insurgo
intellectus
intellego
intendo
interea
interficio
interpretor
interrogo
intervallum
intingo
intinguo
intrinsecus
intro
introduco
introeo
intueor
intus
inundatio
inutilis
invado
invalesco
invenio
invicem
invidia
invito
involutus
involvo
iota
ipse
ira
irascor
irrideo
irritum
irruo
iste
itaque
iter
itero
iterum
ito
iubeo
iudicatus
iudico
iugo
iuro
iuuenis
jacto
janitor
jejunium
judex
judicium
jugum
jumentum
jungo
junior
juramentum
jusjurandum
justa
juste
justificatio
justificatus
justifico
justitia
justum
juventus
juxta
labia
labor
laboro
lacrima
lacrimo
lacto
lacus
lamento
lamentor
lampas
lancea
langueo
languesco
languidus
languor
lanterna
lapideus
lapido
lapio
lapis
laqueus
lateo
latro
laudo
lauo
laxo
lectus
legatio
legio
legisperitus
lego
lema
lepra
leprosus
leuis
leuo
lex
libellum
libenter
libeo
liber
libero
libo
libra
liceo
lignum
ligo
lilium
lingo
lingua
lino
linteamen
linteum
litigo
littera
litus
loco
loculus
locum
locus
locusta
longe
longinquus
longus
loquela
loquella
loquor
luceo
lucerna
lucidus
lucror
ludo
lugeo
lumbus
lumen
lunaticus
lutum
lux
luxuriose
macto
maereo
maestus
maga
magister
magistratus
magnifico
magnitudo
magnus
majestas
mala
male
maledico
malefactor
malignus
malitia
malo
malum
malus
mammon
mammona
mandatum
mando
manduco
maneo
manico
manifestatus
manifeste
manifesto
manifestus
manna
mansio
mansuesco
manus
mare
margarita
maritimus
masculinus
masculus
masso
mater
maxilla
mecum
medica
medico
medie
medio
medium
medius
meio
mel
membrum
memento
memini
memoria
memoris
memoro
mendax
mendico
mendicus
mens
mensa
mensis
menta
mentha
mentior
meo
mercatus
mercenarius
merces
meretrix
mergo
merx
messis
messor
meta
metior
meto
metreta
metuo
meum
meus
mica
migro
miles
militia
mille
mina
minae
minimum
minister
ministerium
ministro
minor
minuo
minus
mirabilis
miror
misceo
misereo
misericordia
misericors
missus
mitio
mitis
mitto
mna
modicus
modium
modus
moechor
mola
molesto
molestus
mollis
molo
momentum
mons
montanus
monumentum
mora
morior
moror
mortifer
morum
mos
motio
moto
motus
moueo
mulier
multa
multi
multiloquium
multitudo
multo
multum
multus
mundo
mundus
munero
munio
munus
murmur
murmuro
murra
mutuor
mutus
mutuum
myrrha
myrrhatus
mysterium
nardum
narratio
narro
nascor
natales
natatoria
natio
natiuitas
nauigo
navicula
navigium
navis
necdum
necessarie
necessarius
necesse
necessitas
neg
nego
negotiatio
negotiator
negotior
nemo
neo
nequam
nequaquam
neque
nequior
nequitia
nes
nescio
nidus
nihil
nihilum
nimbus
nimium
nix
nobilis
nobiscum
noceo
noctus
nolo
nome
nomen
nominatim
nomino
nomisma
nona
nonaginta
nondum
nonnus
nos
nosco
nosse
noster
nosti
nostis
noue
nouo
nouus
nox
nubes
nubo
nudo
nudus
nullus
num
numeratum
numero
numerus
nummularius
numquam
numquid
nunc
nuntio
nuntium
nuntius
nuptiae
nuptialis
nurus
nutrio
obdormio
obedio
obeo
obicio
oblino
oblivio
obmutesco
oboedio
obscuro
obsecratio
obsecro
obsequium
observatio
observo
obstupesco
obtendo
obumbro
obvius
occaeco
occasus
occido
occulo
occulto
occupo
occurro
octavus
octo
octoginta
oculus
odio
odor
offendo
offero
officium
oleo
oleum
olim
oliuetum
oliva
omitto
omne
omnino
omnis
oneratus
onero
onus
opera
operaria
operarius
operio
operor
opinio
oporteo
opos
opportune
opportunitas
opportunus
opprimo
opprobrium
opus
oratio
orbis
ordino
ordo
orior
ornatus
orno
oro
orphanus
osculo
osculum
ostendo
ostensio
ostensus
ostiaria
ostiarium
ostiarius
ostium
otiosus
ouile
ovis
ovum
pacificus
paciscor
paco
paenitentia
paeniteo
pala
palea
pallium
palma
palmes
palmo
palpo
pando
pannus
par
parabole
paraclitus
paralyticus
parasceue
paratus
pareo
pario
pariter
paro
paropsis
pars
partio
parvulus
parvus
pascha
pasco
pascuum
passer
pastino
patefacio
pater
paterfamilias
patientia
patior
patria
pauca
pauci
paululum
pauper
pauperculus
paupero
pax
peccator
peccatrix
peccatum
pecco
pectus
pecus
pedester
pedis
pedum
pelliceo
pellicius
pelvis
pendeo
penetrale
penna
penuria
pera
perambulo
percipio
percurro
percutio
perditio
perdo
perduco
pereger
peregrinus
pereo
perfectus
perficio
perfodio
pergo
perhibeo
periclitor
perjuro
permaneo
permitto
permundo
pernocto
perpetior
persecutio
persequor
persero
persevero
persona
perspicio
persuadeo
pertineo
pertranseo
pervenio
perversum
pes
pestilentia
petitio
peto
petra
petrosa
phantasma
phylacterium
piger
pila
pilo
pinna
pinnaculum
piscator
pisciculus
piscina
piscis
piscor
pisticus
placeo
plaga
plango
plantatio
planto
planus
platea
plebes
plebs
plecto
plenitudo
plenum
plenus
pleo
plico
ploratus
ploro
pluo
plus
pluuia
poenitentia
poeniteo
polliceor
pondus
pono
pontifex
populo
populus
porca
porcus
porrigo
porrum
porta
portendo
porticus
portio
porto
posco
possessio
possibilis
possideo
possum
post
postea
posteaquam
postquam
postulo
potens
potestas
potis
poto
prae
praebeo
praecedo
praeceps
praecepto
praeceptum
praecessor
praecinctus
praecingo
praecipio
praecipito
praecogito
praecurro
praedicatio
praedico
praedium
praeeo
praegnas
praegno
praegredior
praemeditor
praemoneo
praeparatus
praeparo
praesepio
praeses
praesto
praeter
praetereo
praetergredior
praetorium
praevaleo
praevenio
prandeo
prandium
prauus
premo
prendo
pretiosus
pretium
prima
primogenitus
primus
princeps
principatus
principium
principo
prior
priores
prius
priusquam
pro
probaticus
probo
procedo
procella
procido
procumbo
procurator
procuro
procurro
prodeo
prodigium
prodo
produco
proelium
profectus
profero
proficio
proficiscor
profiteor
profluvium
profugio
profundum
progenies
progredior
prohibeo
proicio
prolixe
prolixus
promissum
promitto
promo
prope
propero
propheta
prophetia
prophetissa
prophetizo
propheto
propinquus
propitius
propono
propositio
proprium
proprius
propter
propterea
proselytus
prospicio
prosterno
prosum
protesto
protinus
prout
proverbium
provolvo
prudens
prudenter
prudentia
pruna
psalmus
pseudopropheta
publicanus
puella
puer
pugillaris
pullum
pullus
pulmentaris
pulso
pulvis
puppis
purgatio
purgo
purificatio
purpura
purpureus
pusillum
pusillus
puteus
puto
quadraginta
quadriduanus
quadro
quadruplum
quaero
quaestio
qualis
qualiter
quamdiu
quando
quantus
quare
quartus
quasi
quasso
quattuor
quattuordecim
quemadmodum
querella
qui
quia
quicquam
quicumque
quidam
quidem
quindecim
quingenti
quinimmo
quinquageni
quinquaginta
quinque
quippe
quis
quisnam
quispiam
quisquam
quisque
quisquis
quoadusque
quomodo
quoniam
quot
quotidianus
quotidie
quotiens
quotquot
quousque
rabbi
radix
ramus
rapina
rapio
raptor
ratio
reaedifico
recedo
recipio
reclino
reconcilio
recordor
recte
rectus
recubitus
recumbo
reddo
redemptio
redeo
redimo
reduco
refectio
refero
reficio
refrigero
refrigesco
refulgeo
regeneratio
regio
regius
regno
regnum
rego
regredior
reicio
reinvito
relinquo
reliquiae
reliquum
reliquus
remaneo
remetior
remigo
reminiscor
remisse
remissio
remitto
renascor
renuntio
repentinus
repeto
repleo
repo
repono
reprehendo
reprobo
repudium
reputo
requiem
requiesco
requiro
res
rescindo
resideo
resisto
respicio
resplendeo
respondeo
restituo
resurgo
resurrectio
resuscito
rete
retento
retineo
retribuo
retributio
retro
retrorsus
reuelatio
reuelo
reuiuo
reus
revereor
reverto
revolvo
rideo
rigo
rodo
rogo
rubicundus
rubor
rubus
rudis
rufus
ruina
rumo
rumpo
ruo
rursum
rursus
rutilo
sabbatum
sacculus
sacerdotium
sacerdus
sacrificium
saeculum
saepe
saepes
saevio
sagena
sagino
sal
sale
salio
sallio
salto
salus
salutatio
saluto
salveo
salvifico
salvo
salvos
sancio
sanctificatus
sanctifico
sanctitas
sanguen
sanguino
sanguis
sanitas
sano
sanus
sapa
sapienter
sapientia
sapio
sarcina
sata
satago
satisfacio
saturo
saxum
scabellum
scandala
scandalizo
scandalum
scenopegia
schisma
scientia
scindo
scio
sciscitor
scopae
scorpio
scriba
scribo
scrutor
secedo
secerno
sector
secum
secundo
securis
securus
secus
sedeo
sedes
seditio
seditiosus
seduco
seductor
segrego
semen
sementis
semino
semita
semiuiuus
semper
sempiternus
senecta
senesco
senex
sensus
sentio
seorsus
separatim
separatio
separo
sepelio
sepes
septem
septies
septimus
septuagies
septuaginta
sepulchrum
sepulcrum
sequor
serenum
sero
serpo
serva
servio
servo
servos
sexagesimus
sexaginta
sextus
sic
sicco
sicera
sicut
significo
signo
signum
silentium
sileo
siliqua
silvester
similis
similiter
similitudo
simul
simulo
sinapis
sindon
singillatim
singula
singularis
singuli
sinister
sino
sinus
sion
siquidem
sisto
sitio
socer
socia
socius
socrus
solemnis
soleo
solitudo
sollicite
sollicito
sollicitudo
sollicitus
solo
solus
solutum
solvo
somnus
sonitus
soror
sors
sortior
spargo
spatiosus
spatium
species
speciosus
spectaculum
specto
speculator
sperno
spero
spica
spina
spinea
spiritus
spiro
splendeo
splendide
splendor
spolio
spondeo
spongia
sporta
spuma
spumo
spuo
spurcitia
stabularium
stabulum
stadium
stagnum
stater
statim
statuo
stercoro
sterilis
sterno
sterquilinium
stipendium
sto
stola
strideo
strido
struo
stulte
stultitia
stultus
stupefio
stupeo
stupor
suadeo
suave
sub
subdo
subduco
subeo
subjicio
subjugalis
sublatus
sublevo
submitto
subrigo
subsequor
substantia
substerno
subtus
subverto
succendo
succido
succingo
succlamo
sudarium
sudo
suffero
sufficio
suffoco
suggero
sugillo
sugo
sulphur
sum
summa
summum
summus
sumo
suo
superbia
supercilium
supereffluo
supererogo
superior
superlucror
supernus
supero
superpono
superscriptio
supersemino
supersubstantialis
supersum
supervenio
supo
supplementum
supplex
supra
suprascriptio
surdus
surgo
sursum
sus
suscipio
suscito
suspendo
suspicio
sustineo
suum
suus
sycomorus
symphonia
synagoga
tabernaculum
taceo
talentum
talis
tamquam
tango
tantummodo
tantus
tardo
tardus
tectum
tegula
teloneum
tempestas
tempestus
templum
temporalis
temptatio
tempto
tempus
tenebrae
tenebrosus
teneo
tener
tentatio
ter
tergeo
ternus
terraemotus
terrena
terreo
terror
tertio
tertius
testamentum
testificor
testimonium
testis
testor
tetrarches
thesaurizo
thesaurum
thesaurus
thronos
tibia
tibicen
timeo
timidus
timor
timoratus
tinea
titulus
tolerabilis
tollo
tonitrus
torcular
tormentum
torqueo
torreo
tortor
totum
totus
trabs
tracto
traditio
trado
traduco
traho
tranquillitas
trans
transcendo
transeo
transfero
transfigo
transfiguro
transfreto
transgredior
transiet
transmeo
transmigratio
transplanto
trecenti
tremo
tres
tribulatio
tribulis
tribunal
tribunus
tribuo
tribus
tricesimus
triduum
triginta
triste
tristis
tristitia
triticum
tuba
tumultuor
tumultus
tunc
tunica
turba
turbatus
turbo
turris
turtur
tus
tuus
uaco
uado
uagina
uah
ualeo
ualidus
uanum
uapulo
uas
uasa
uber
ubicumque
ubique
uel
uelo
uelut
uena
ueneo
uenia
uenio
uer
ueritas
uetera
uia
uicina
uicinum
uicinus
uicus
uideo
uidua
uigilia
uigilo
uinea
uiolo
uipera
uir
uiride
uis
uisitatio
uisito
uita
uitulus
uitupero
uiuifico
uiuo
uiuum
uiuus
ulcero
ulcus
ullus
ulna
ultio
ultra
ultro
ululatus
umerus
umquam
unde
undecim
undecimus
undique
ungo
unguento
unguo
unicus
unigenitus
universi
universum
universus
unoculus
unus
unusquisque
uocatus
uoco
uolo
uolucer
uoluto
urceus
usque
usquequo
uter
uterque
uterum
utile
utique
utor
utris
uua
uxor
vacuum
vae
valde
valles
vallo
vehementer
vello
velum
vendo
venter
ventilabrum
vento
venumdo
verbum
vereor
vermis
verro
versutia
verto
verumtamen
vesper
vespera
vester
vestimentum
vestio
vestis
veterasco
veto
vexo
vicis
victima
victus
viginti
villa
villico
villicus
vincio
vinco
vinculum
vindemio
vindico
vindicta
vinum
violens
virga
virginitas
virgo
virtus
viscus
visio
vitis
vix
vobiscum
volatilis
voluntas
voluptas
vorax
vos
vox
vulnero
vulpes
vultum
vultus
vulva
zelotes
zelus
zizania
zona
